ElapsedTime(s)	9975	EstimatedLatency(ms)	7.043	Trials	6656
ElapsedTime(s)	10086	EstimatedLatency(ms)	7.043	Trials	6720
ElapsedTime(s)	10194	EstimatedLatency(ms)	7.038	Trials	6784
ElapsedTime(s)	10298	EstimatedLatency(ms)	7.038	Trials	6848
ElapsedTime(s)	10401	EstimatedLatency(ms)	7.038	Trials	6912
ElapsedTime(s)	10487	EstimatedLatency(ms)	7.038	Trials	6976
ElapsedTime(s)	10611	EstimatedLatency(ms)	7.032	Trials	7040
ElapsedTime(s)	10692	EstimatedLatency(ms)	7.027	Trials	7104
ElapsedTime(s)	10806	EstimatedLatency(ms)	7.027	Trials	7168
ElapsedTime(s)	10897	EstimatedLatency(ms)	7.027	Trials	7232
ElapsedTime(s)	11001	EstimatedLatency(ms)	7.027	Trials	7296
ElapsedTime(s)	11104	EstimatedLatency(ms)	7.022	Trials	7360
ElapsedTime(s)	11198	EstimatedLatency(ms)	6.975	Trials	7424
ElapsedTime(s)	11282	EstimatedLatency(ms)	6.975	Trials	7488
ElapsedTime(s)	11380	EstimatedLatency(ms)	6.972	Trials	7552
ElapsedTime(s)	11483	EstimatedLatency(ms)	6.972	Trials	7616
ElapsedTime(s)	11575	EstimatedLatency(ms)	6.968	Trials	7680
ElapsedTime(s)	11691	EstimatedLatency(ms)	6.968	Trials	7744
ElapsedTime(s)	11778	EstimatedLatency(ms)	6.968	Trials	7808
ElapsedTime(s)	11871	EstimatedLatency(ms)	6.968	Trials	7872
ElapsedTime(s)	11969	EstimatedLatency(ms)	6.967	Trials	7936
ElapsedTime(s)	12074	EstimatedLatency(ms)	6.967	Trials	8000
ElapsedTime(s)	12179	EstimatedLatency(ms)	6.967	Trials	8064
ElapsedTime(s)	12291	EstimatedLatency(ms)	6.967	Trials	8128
ElapsedTime(s)	12394	EstimatedLatency(ms)	6.967	Trials	8192
ElapsedTime(s)	12499	EstimatedLatency(ms)	6.966	Trials	8256
ElapsedTime(s)	12588	EstimatedLatency(ms)	6.966	Trials	8320
ElapsedTime(s)	12678	EstimatedLatency(ms)	6.965	Trials	8384
ElapsedTime(s)	12782	EstimatedLatency(ms)	6.965	Trials	8448
ElapsedTime(s)	12901	EstimatedLatency(ms)	6.965	Trials	8512
ElapsedTime(s)	12994	EstimatedLatency(ms)	6.955	Trials	8576
ElapsedTime(s)	13085	EstimatedLatency(ms)	6.955	Trials	8640
ElapsedTime(s)	13187	EstimatedLatency(ms)	6.955	Trials	8704
ElapsedTime(s)	13305	EstimatedLatency(ms)	6.955	Trials	8768
ElapsedTime(s)	13387	EstimatedLatency(ms)	6.955	Trials	8832
ElapsedTime(s)	13485	EstimatedLatency(ms)	6.954	Trials	8896
ElapsedTime(s)	13573	EstimatedLatency(ms)	6.954	Trials	8960
ElapsedTime(s)	13678	EstimatedLatency(ms)	6.954	Trials	9024
ElapsedTime(s)	13784	EstimatedLatency(ms)	6.949	Trials	9088
ElapsedTime(s)	13899	EstimatedLatency(ms)	6.919	Trials	9152
ElapsedTime(s)	13997	EstimatedLatency(ms)	6.912	Trials	9216
ElapsedTime(s)	14087	EstimatedLatency(ms)	6.912	Trials	9280
ElapsedTime(s)	14189	EstimatedLatency(ms)	6.910	Trials	9344
ElapsedTime(s)	14305	EstimatedLatency(ms)	6.910	Trials	9408
ElapsedTime(s)	14413	EstimatedLatency(ms)	6.910	Trials	9472
ElapsedTime(s)	14495	EstimatedLatency(ms)	6.910	Trials	9536
ElapsedTime(s)	14585	EstimatedLatency(ms)	6.910	Trials	9600
ElapsedTime(s)	14667	EstimatedLatency(ms)	6.905	Trials	9664
ElapsedTime(s)	14772	EstimatedLatency(ms)	6.905	Trials	9728
ElapsedTime(s)	14885	EstimatedLatency(ms)	6.904	Trials	9792
ElapsedTime(s)	14996	EstimatedLatency(ms)	6.904	Trials	9856
ElapsedTime(s)	15089	EstimatedLatency(ms)	6.904	Trials	9920
ElapsedTime(s)	15204	EstimatedLatency(ms)	6.904	Trials	9984
ElapsedTime(s)	15290	EstimatedLatency(ms)	6.904	Trials	10048
